split,class,original_path,filename
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\aug_000569_ISIC_0054122.jpg,aug_000569_ISIC_0054122.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\aug_001575_ISIC_0069484.jpg,aug_001575_ISIC_0069484.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0071448.jpg,ISIC_0071448.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0058911.jpg,ISIC_0058911.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0054877.jpg,ISIC_0054877.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0069971.jpg,ISIC_0069971.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\aug_000645_ISIC_0032850.jpg,aug_000645_ISIC_0032850.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0059854.jpg,ISIC_0059854.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\aug_001022_ISIC_0068716.jpg,aug_001022_ISIC_0068716.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0069104.jpg,ISIC_0069104.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0064685.jpg,ISIC_0064685.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\aug_000355_ISIC_0070315.jpg,aug_000355_ISIC_0070315.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0033218.jpg,ISIC_0033218.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0072907.jpg,ISIC_0072907.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0057933.jpg,ISIC_0057933.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0058784.jpg,ISIC_0058784.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\aug_000792_ISIC_0034223.jpg,aug_000792_ISIC_0034223.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0059950.jpg,ISIC_0059950.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\aug_000759_ISIC_0054820.jpg,aug_000759_ISIC_0054820.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\aug_000837_ISIC_0060596.jpg,aug_000837_ISIC_0060596.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0057439.jpg,ISIC_0057439.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0025700.jpg,ISIC_0025700.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\aug_001273_ISIC_0070541.jpg,aug_001273_ISIC_0070541.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0054031.jpg,ISIC_0054031.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0057666.jpg,ISIC_0057666.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0062473.jpg,ISIC_0062473.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\aug_001307_ISIC_0065328.jpg,aug_001307_ISIC_0065328.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\aug_000053_ISIC_0062874.jpg,aug_000053_ISIC_0062874.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0054055.jpg,ISIC_0054055.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0072201.jpg,ISIC_0072201.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0064096.jpg,ISIC_0064096.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0026668.jpg,ISIC_0026668.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0062244.jpg,ISIC_0062244.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0069574.jpg,ISIC_0069574.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\aug_001628_ISIC_0068708.jpg,aug_001628_ISIC_0068708.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0070529.jpg,ISIC_0070529.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\aug_000217_ISIC_0064293.jpg,aug_000217_ISIC_0064293.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0072839.jpg,ISIC_0072839.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0067241.jpg,ISIC_0067241.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0028486.jpg,ISIC_0028486.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0026337.jpg,ISIC_0026337.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\aug_000767_ISIC_0057029.jpg,aug_000767_ISIC_0057029.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\aug_000244_ISIC_0063714.jpg,aug_000244_ISIC_0063714.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\aug_000260_ISIC_0068985.jpg,aug_000260_ISIC_0068985.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0062395.jpg,ISIC_0062395.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0072254.jpg,ISIC_0072254.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\aug_000712_ISIC_0027976.jpg,aug_000712_ISIC_0027976.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0069582.jpg,ISIC_0069582.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\aug_000839_ISIC_0069047.jpg,aug_000839_ISIC_0069047.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\aug_001143_ISIC_0071003.jpg,aug_001143_ISIC_0071003.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0027057.jpg,ISIC_0027057.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0030230.jpg,ISIC_0030230.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\ISIC_0053815.jpg,ISIC_0053815.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\aug_000204_ISIC_0063263.jpg,aug_000204_ISIC_0063263.jpg
test,4. Basal Cell Carcinoma (BCC) 3323,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\4. Basal Cell Carcinoma (BCC) 3323\aug_000912_ISIC_0072318.jpg,aug_000912_ISIC_0072318.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0024988.jpg,ISIC_0024988.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0008992_downsampled.jpg,ISIC_0008992_downsampled.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0032942.jpg,ISIC_0032942.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0000236.jpg,ISIC_0000236.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0024508.jpg,ISIC_0024508.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0032599.jpg,ISIC_0032599.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0030592.jpg,ISIC_0030592.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0026448.jpg,ISIC_0026448.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0031668.jpg,ISIC_0031668.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0027132.jpg,ISIC_0027132.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0032493.jpg,ISIC_0032493.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0027840.jpg,ISIC_0027840.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0000134_downsampled.jpg,ISIC_0000134_downsampled.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0024719.jpg,ISIC_0024719.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0024610.jpg,ISIC_0024610.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0027703.jpg,ISIC_0027703.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0030303.jpg,ISIC_0030303.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0031645.jpg,ISIC_0031645.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0030921.jpg,ISIC_0030921.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0003657_downsampled.jpg,ISIC_0003657_downsampled.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0028464.jpg,ISIC_0028464.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0025012.jpg,ISIC_0025012.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0028870.jpg,ISIC_0028870.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0028793.jpg,ISIC_0028793.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0025010.jpg,ISIC_0025010.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0032039.jpg,ISIC_0032039.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0014898_downsampled.jpg,ISIC_0014898_downsampled.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0029284.jpg,ISIC_0029284.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0024847.jpg,ISIC_0024847.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0032367.jpg,ISIC_0032367.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0031814.jpg,ISIC_0031814.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0011145.jpg,ISIC_0011145.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0031216.jpg,ISIC_0031216.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0028053.jpg,ISIC_0028053.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0028090.jpg,ISIC_0028090.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0026147.jpg,ISIC_0026147.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0024556.jpg,ISIC_0024556.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0025101.jpg,ISIC_0025101.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0014131_downsampled.jpg,ISIC_0014131_downsampled.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0011081.jpg,ISIC_0011081.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0032423.jpg,ISIC_0032423.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0028639.jpg,ISIC_0028639.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0029928.jpg,ISIC_0029928.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0026999.jpg,ISIC_0026999.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0026838.jpg,ISIC_0026838.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0029057.jpg,ISIC_0029057.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0030788.jpg,ISIC_0030788.jpg
train,5. Melanocytic Nevi (NV) - 7970,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\5. Melanocytic Nevi (NV) - 7970\ISIC_0031655.jpg,ISIC_0031655.jpg
